PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,PassengerId_1,PassengerId_2,IsAlone,Deck,Cabin_num,Side
3609_03,Europa,0,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,Eltais Fralledic,1,3609,03,0,C,118,P
3609_04,Europa,1,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,Fomalik Fralledic,1,3609,04,0,C,118,P
3610_01,Earth,1,,17.0,0,0.0,0.0,0.0,0.0,0.0,Hencey Buckleinson,1,3610,01,0,G,582,S
3610_02,Earth,0,TRAPPIST-1e,36.0,0,5.0,0.0,896.0,0.0,1.0,Darrie Buckleinson,1,3610,02,0,F,680,S
3612_01,Earth,0,TRAPPIST-1e,24.0,0,1.0,790.0,0.0,0.0,0.0,Branda Midtt,1,3612,01,1,E,241,S
3613_01,Earth,0,TRAPPIST-1e,18.0,0,0.0,733.0,0.0,0.0,0.0,Bethew Lewintos,1,3613,01,1,F,748,P
3614_01,Earth,0,TRAPPIST-1e,20.0,0,2.0,0.0,7.0,2.0,547.0,Eduard Quinnerry,0,3614,01,1,F,749,P
3615_01,Earth,0,55 Cancri e,10.0,0,0.0,0.0,0.0,0.0,0.0,Kurta Greenez,0,3615,01,0,G,583,S
3615_02,Earth,0,TRAPPIST-1e,,0,2.0,753.0,5.0,0.0,0.0,Loree Greenez,1,3615,02,0,F,682,S
3616_01,Earth,1,55 Cancri e,23.0,0,0.0,0.0,0.0,0.0,0.0,Cliney Horners,1,3616,01,1,G,584,S
3619_01,Europa,0,TRAPPIST-1e,36.0,0,43.0,2.0,0.0,14.0,16337.0,Tauva Roureed,0,3619,01,1,B,114,P
3620_01,Europa,1,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,Mergas Trantermle,1,3620,01,1,B,115,P
3622_01,Europa,1,55 Cancri e,54.0,0,0.0,0.0,0.0,0.0,0.0,Hadlam Honatte,1,3622,01,0,C,119,P
3622_02,Europa,0,55 Cancri e,38.0,0,,3456.0,0.0,1486.0,1157.0,Taux Honatte,0,3622,02,0,C,119,P
3624_01,,0,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Dawne Tranklinay,0,3624,01,1,G,594,P
3625_01,Earth,0,TRAPPIST-1e,37.0,0,0.0,559.0,366.0,0.0,62.0,Clarry Sterreray,1,3625,01,1,E,216,P
3626_01,Earth,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,Wine Patthews,1,3626,01,1,G,586,S
3628_01,Earth,0,55 Cancri e,18.0,0,42.0,103.0,0.0,498.0,0.0,Vanez Hammonton,0,3628,01,1,F,752,P
3629_01,Mars,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,Healls Butte,1,3629,01,1,F,753,P
3630_01,Earth,0,PSO J318.5-22,61.0,0,0.0,1.0,276.0,410.0,54.0,Darry Micknightt,0,3630,01,1,F,754,P
3631_01,Earth,0,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,484.0,344.0,Chael Bardsey,0,3631,01,1,F,755,P
3634_01,Earth,0,TRAPPIST-1e,29.0,0,25.0,692.0,0.0,0.0,1.0,Greggy Merce,1,3634,01,1,E,242,S
3639_01,Europa,0,TRAPPIST-1e,29.0,0,125.0,5151.0,9.0,1.0,1.0,Mardach Contery,1,3639,01,1,B,140,S
3640_01,Earth,0,55 Cancri e,38.0,0,0.0,695.0,0.0,49.0,876.0,Belly Schwardson,0,3640,01,0,E,244,S
3641_01,Earth,1,PSO J318.5-22,23.0,0,0.0,0.0,0.0,0.0,0.0,Erick Pacerty,1,3641,01,0,G,595,P
3641_02,Earth,0,TRAPPIST-1e,48.0,0,,0.0,1.0,0.0,0.0,Lilasa Powery,0,3641,02,0,G,595,P
3641_03,Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Mathy Powery,1,3641,03,0,,,
3642_01,Earth,0,TRAPPIST-1e,46.0,0,105.0,335.0,0.0,72.0,388.0,Tricky Rodricker,0,3642,01,1,F,757,P
3644_01,Mars,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,Carde Bun,1,3644,01,1,F,686,S
3645_01,Mars,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Masal Pepie,1,3645,01,0,D,124,P
3645_03,Mars,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,Oats Pepie,1,3645,03,0,D,124,P
3645_04,Mars,1,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,Tifet Pepie,1,3645,04,0,D,124,P
3645_05,Mars,1,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,Dills Pepie,1,3645,05,0,D,124,P
3647_01,Europa,1,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0,Mirara Dedinder,1,3647,01,1,C,132,S
3648_01,Earth,0,PSO J318.5-22,39.0,0,0.0,0.0,0.0,1144.0,0.0,Tany Mcculley,0,3648,01,1,F,687,S
3650_01,Earth,1,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,Darrie Keithunts,1,3650,01,1,G,596,P
3652_01,Earth,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,Lina Frandriquez,0,3652,01,1,G,591,S
3653_01,Earth,0,TRAPPIST-1e,29.0,0,97.0,0.0,444.0,366.0,0.0,Ally Thonyderson,0,3653,01,1,G,592,S
3654_01,Earth,0,55 Cancri e,14.0,0,1.0,0.0,827.0,0.0,3.0,Lorie Coolerson,0,3654,01,0,F,689,S
3654_02,Earth,0,TRAPPIST-1e,15.0,0,0.0,398.0,0.0,467.0,0.0,Sha Coolerson,0,3654,02,0,F,689,S
3655_01,Earth,0,TRAPPIST-1e,17.0,0,0.0,432.0,0.0,3003.0,0.0,Deandy Moreman,0,3655,01,1,F,690,S
3658_01,Earth,1,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,Kelle Daughttley,1,3658,01,0,G,593,S
3658_02,Earth,0,TRAPPIST-1e,24.0,0,3.0,2053.0,335.0,0.0,4.0,Vin Daughttley,1,3658,02,0,E,245,S
3660_01,Earth,0,TRAPPIST-1e,,0,42.0,0.0,671.0,71.0,0.0,Rhonya Chroeders,0,3660,01,1,G,594,S
3662_01,Europa,0,55 Cancri e,22.0,0,,171.0,2233.0,1.0,800.0,Menkibi Poselfle,1,3662,01,0,B,142,S
3662_02,Europa,1,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,Betenar Poselfle,1,3662,02,0,B,142,S
3664_01,Mars,1,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,Colax Forne,1,3664,01,1,F,691,S
3665_01,Earth,1,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,Rickie Hendrewsons,1,3665,01,1,G,595,S
3667_01,Europa,1,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,Marinon Bewarsecal,1,3667,01,1,A,42,S
3668_01,Europa,1,55 Cancri e,41.0,0,0.0,0.0,0.0,0.0,0.0,Beide Crakenecal,1,3668,01,1,C,120,P
3671_01,Earth,0,TRAPPIST-1e,50.0,0,43.0,661.0,1.0,85.0,0.0,Deany Avidson,0,3671,01,1,E,246,S
3677_01,Earth,0,PSO J318.5-22,24.0,0,105.0,0.0,37.0,518.0,0.0,Glenna Valezaley,0,3677,01,1,F,694,S
3678_01,Earth,0,TRAPPIST-1e,24.0,0,0.0,0.0,788.0,0.0,3.0,Anny Bellarkerd,1,3678,01,1,E,247,S
3679_01,Europa,0,TRAPPIST-1e,45.0,0,0.0,0.0,0.0,0.0,0.0,Diphah Dervalt,0,3679,01,1,B,116,P
3680_01,Europa,0,55 Cancri e,35.0,0,0.0,388.0,0.0,1792.0,2891.0,Weias Platch,0,3680,01,0,C,121,P
3680_02,Europa,1,55 Cancri e,23.0,0,0.0,0.0,0.0,0.0,0.0,,1,3680,02,0,C,121,P
3681_01,Europa,1,55 Cancri e,23.0,0,0.0,0.0,0.0,0.0,0.0,Tarrak Irived,1,3681,01,0,B,144,S
3681_02,Europa,0,TRAPPIST-1e,21.0,0,4.0,0.0,137.0,1640.0,455.0,Giedir Irived,0,3681,02,0,B,144,S
3686_01,Earth,0,TRAPPIST-1e,24.0,0,25.0,284.0,0.0,330.0,64.0,Meremy Hineyley,0,3686,01,1,F,696,S
3688_01,Mars,0,55 Cancri e,2.0,0,0.0,0.0,0.0,0.0,0.0,Tark Onbre,1,3688,01,0,F,697,S
3688_02,Mars,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Pants Onbre,1,3688,02,0,F,697,S
3688_03,Mars,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,Donut Onbre,1,3688,03,0,F,697,S
3690_01,Earth,0,TRAPPIST-1e,35.0,0,0.0,30.0,357.0,435.0,0.0,Lestie Fowlesterez,1,3690,01,1,F,762,P
3691_01,Mars,0,TRAPPIST-1e,34.0,0,1404.0,0.0,4.0,359.0,0.0,Lig Cotte,0,3691,01,1,F,763,P
3692_01,Earth,0,TRAPPIST-1e,26.0,0,808.0,60.0,0.0,16.0,3.0,Kell Mcmahoney,0,3692,01,1,G,598,P
3693_01,Earth,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,Warry Sandry,1,3693,01,1,G,603,S
3699_01,Europa,1,55 Cancri e,32.0,0,0.0,0.0,0.0,0.0,0.0,Golaron Tronsive,1,3699,01,0,C,123,P
3699_02,Europa,0,55 Cancri e,25.0,0,0.0,17432.0,0.0,241.0,2102.0,Gorab Tronsive,1,3699,02,0,C,123,P
3699_03,Europa,1,55 Cancri e,30.0,0,0.0,0.0,0.0,0.0,0.0,Dabiton Tronsive,1,3699,03,0,C,123,P
3699_04,Europa,0,TRAPPIST-1e,57.0,0,0.0,3859.0,13.0,195.0,3874.0,Azhah Tronsive,0,3699,04,0,C,123,P
3700_01,Earth,0,TRAPPIST-1e,23.0,0,58.0,396.0,15.0,0.0,180.0,Coreee Midtt,0,3700,01,1,F,767,P
3703_01,,1,TRAPPIST-1e,27.0,0,,0.0,0.0,0.0,0.0,Ots Coflé,1,3703,01,0,F,768,P
3703_02,Mars,0,TRAPPIST-1e,20.0,0,1377.0,267.0,36.0,0.0,0.0,Shersp Coflé,0,3703,02,0,F,768,P
3704_01,Earth,0,TRAPPIST-1e,21.0,0,120.0,235.0,0.0,0.0,0.0,Dia Loway,0,3704,01,1,F,699,S
3705_01,Earth,0,TRAPPIST-1e,19.0,0,238.0,1.0,28.0,207.0,119.0,Murie Hubert,0,3705,01,1,F,769,P
3706_01,Mars,0,TRAPPIST-1e,16.0,0,424.0,0.0,246.0,370.0,0.0,Nilly Kidie,0,3706,01,0,F,770,P
3706_02,Mars,0,TRAPPIST-1e,18.0,0,131.0,0.0,980.0,1.0,0.0,Honda Kidie,1,3706,02,0,F,770,P
3707_02,Earth,0,,22.0,0,0.0,0.0,889.0,0.0,0.0,Willey Delangleton,1,3707,02,0,G,604,S
3708_01,Earth,1,55 Cancri e,,0,0.0,0.0,0.0,0.0,0.0,Deandy Trankliney,1,3708,01,1,G,600,P
3710_01,Earth,0,55 Cancri e,35.0,0,432.0,0.0,377.0,0.0,0.0,Brie Loverceson,0,3710,01,0,G,601,P
3710_02,Earth,0,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,Deanny Loverceson,0,3710,02,0,G,601,P
3711_01,Mars,1,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,Coyal Quart,1,3711,01,0,F,700,S
3711_02,Mars,0,TRAPPIST-1e,31.0,0,3471.0,0.0,232.0,0.0,0.0,Poot Quart,0,3711,02,0,F,700,S
3713_01,Europa,1,TRAPPIST-1e,56.0,0,0.0,0.0,0.0,0.0,0.0,Alraida Trattle,1,3713,01,0,C,133,S
3713_02,Europa,1,55 Cancri e,39.0,0,0.0,0.0,0.0,0.0,0.0,Zosmark Trattle,1,3713,02,0,C,133,S
3713_03,Europa,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Gollux Trattle,1,3713,03,0,C,133,S
3714_02,Mars,0,PSO J318.5-22,33.0,0,33.0,397.0,354.0,0.0,0.0,Cowl Harta,0,3714,02,0,D,116,S
3715_01,Earth,1,PSO J318.5-22,2.0,0,,0.0,0.0,0.0,0.0,Jasony Hubbarton,0,3715,01,0,G,602,P
3715_03,Earth,0,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,Vane Hubbarton,1,3715,03,0,G,602,P
3715_04,Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,Hen Hubbarton,0,3715,04,0,G,602,P
3716_01,Earth,0,TRAPPIST-1e,18.0,0,18.0,2.0,1769.0,1.0,2.0,Fredy Batestonley,1,3716,01,1,G,603,P
3719_01,Mars,0,TRAPPIST-1e,28.0,1,1193.0,0.0,2509.0,0.0,0.0,Spros Mone,0,3719,01,0,,,
3719_02,Mars,1,TRAPPIST-1e,45.0,0,0.0,0.0,0.0,0.0,0.0,Gocock Mone,1,3719,02,0,F,704,S
3724_01,Earth,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Yvonna Mcdowns,1,3724,01,1,G,609,S
3726_01,Earth,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,Brence Bardina,1,3726,01,1,G,604,P
3728_01,Earth,1,PSO J318.5-22,16.0,0,0.0,0.0,0.0,0.0,0.0,Dianya Roachoanand,1,3728,01,1,G,612,S
3729_01,Earth,1,PSO J318.5-22,40.0,0,0.0,0.0,0.0,0.0,0.0,,1,3729,01,1,G,605,P
3732_01,Europa,1,55 Cancri e,5.0,0,,0.0,0.0,0.0,0.0,Sheleon Scoudelle,1,3732,01,0,A,43,S
3732_03,Europa,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,Luxonon Scoudelle,1,3732,03,0,A,43,S
3732_04,Europa,0,55 Cancri e,27.0,0,3340.0,588.0,0.0,173.0,71.0,Duhra Scoudelle,0,3732,04,0,A,43,S
3733_01,Europa,0,TRAPPIST-1e,34.0,1,0.0,4.0,0.0,685.0,1779.0,Dilatik Semootor,0,3733,01,1,D,118,S
3736_01,Europa,0,TRAPPIST-1e,61.0,0,328.0,5193.0,0.0,20.0,533.0,Genif Amincrerus,1,3736,01,1,B,145,S
3737_01,Earth,0,TRAPPIST-1e,48.0,0,0.0,0.0,632.0,250.0,0.0,Ryany Bucklandez,0,3737,01,0,G,614,S
3739_01,Earth,0,TRAPPIST-1e,19.0,0,0.0,312.0,2.0,76.0,418.0,Francy Johnsby,0,3739,01,1,G,615,S
3741_01,Europa,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Tabik Pulgaly,1,3741,01,1,B,117,P
3742_01,Earth,1,55 Cancri e,2.0,0,0.0,0.0,0.0,0.0,0.0,Luzel Hickett,0,3742,01,0,G,607,P
3742_02,Earth,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Paulia Hickett,1,3742,02,0,G,607,P
3743_01,Earth,0,TRAPPIST-1e,19.0,0,0.0,827.0,5.0,55.0,0.0,Lyny Jenningley,0,3743,01,1,G,616,S
3744_01,Mars,0,PSO J318.5-22,34.0,1,0.0,490.0,869.0,0.0,0.0,Denuts Ropie,1,3744,01,1,E,249,S
3745_01,Earth,0,TRAPPIST-1e,19.0,0,,2.0,14.0,755.0,0.0,Ellena Mckinsond,0,3745,01,1,G,608,P
3747_01,Europa,0,TRAPPIST-1e,39.0,0,0.0,2576.0,0.0,234.0,237.0,Achium Entratable,0,3747,01,0,B,118,P
3747_02,Europa,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,Lesat Brakebarne,1,3747,02,0,B,118,P
3747_03,Europa,0,TRAPPIST-1e,53.0,0,0.0,3377.0,0.0,193.0,5563.0,Dsch Brakebarne,0,3747,03,0,B,118,P
3747_04,Europa,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,Tabiton Ambleetive,1,3747,04,0,B,118,P
3748_01,Mars,1,TRAPPIST-1e,,0,0.0,0.0,0.0,0.0,0.0,Pot Gin,1,3748,01,1,F,774,P
3749_01,Europa,1,55 Cancri e,45.0,0,0.0,0.0,0.0,0.0,0.0,Enibik Fordulgaug,1,3749,01,0,B,119,P
3750_01,Earth,0,TRAPPIST-1e,18.0,0,64.0,0.0,3.0,3440.0,5.0,Antone Mayods,0,3750,01,0,F,775,P
3750_02,Earth,0,TRAPPIST-1e,48.0,0,396.0,0.0,0.0,0.0,297.0,Leony Mayods,0,3750,02,0,G,610,P
3751_01,Earth,0,TRAPPIST-1e,24.0,0,0.0,274.0,594.0,35.0,658.0,Ambert Ericksonga,1,3751,01,1,,,
3752_01,Europa,0,TRAPPIST-1e,52.0,0,0.0,5.0,0.0,108.0,1788.0,Tarrak Femoused,0,3752,01,1,D,120,S
3753_01,Earth,0,55 Cancri e,55.0,0,0.0,519.0,131.0,63.0,3.0,,0,3753,01,1,F,776,P
3755_01,Earth,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Stendy Gallencis,0,3755,01,0,,,
3755_02,Earth,1,PSO J318.5-22,8.0,0,0.0,0.0,0.0,0.0,0.0,,0,3755,02,0,G,612,P
3757_01,Earth,1,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,0.0,0.0,Loresa Hubbarrison,1,3757,01,1,G,617,S
3758_01,Earth,0,TRAPPIST-1e,18.0,0,381.0,4.0,0.0,0.0,368.0,Ianya Litthews,0,3758,01,0,G,618,S
3758_02,Earth,1,PSO J318.5-22,23.0,0,0.0,0.0,0.0,0.0,0.0,Oraine Litthews,1,3758,02,0,G,618,S
3759_01,Earth,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,Elene Hendrys,1,3759,01,1,G,619,S
3760_01,Earth,1,PSO J318.5-22,21.0,0,0.0,0.0,0.0,0.0,0.0,Paulia Kennetty,1,3760,01,1,G,613,P
3765_01,Mars,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Jayrin Cle,1,3765,01,1,F,709,S
3768_01,Earth,0,TRAPPIST-1e,20.0,0,0.0,0.0,717.0,0.0,0.0,Jonaye Rushing,1,3768,01,1,F,710,S
3769_01,Mars,0,TRAPPIST-1e,47.0,0,1037.0,0.0,258.0,4.0,0.0,Guar Stead,0,3769,01,1,E,251,S
3770_01,Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,Deandy Anthompson,1,3770,01,1,G,615,P
3771_01,Europa,0,TRAPPIST-1e,28.0,0,80.0,828.0,0.0,4494.0,4269.0,Mesarid Pinoffent,0,3771,01,1,B,120,P
3772_01,Earth,0,55 Cancri e,8.0,0,0.0,0.0,0.0,0.0,0.0,Tarah Castron,1,3772,01,0,G,616,P
3772_02,Earth,0,TRAPPIST-1e,20.0,0,0.0,0.0,422.0,0.0,0.0,Tany Castron,1,3772,02,0,F,777,P
3773_01,Earth,0,PSO J318.5-22,22.0,0,2.0,257.0,348.0,2.0,0.0,Ivanna Prestonard,1,3773,01,0,F,711,S
3773_03,Earth,0,PSO J318.5-22,23.0,0,0.0,552.0,44.0,0.0,661.0,Wena Prestonard,1,3773,03,0,F,711,S
3774_01,Earth,0,TRAPPIST-1e,30.0,0,513.0,0.0,0.0,0.0,317.0,Wayney Willy,0,3774,01,0,F,778,P
3774_02,Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Nelly Willy,0,3774,02,0,G,617,P
3774_03,Earth,0,TRAPPIST-1e,35.0,0,227.0,117.0,394.0,9.0,56.0,Dorah Willy,0,3774,03,0,F,778,P
3775_01,Mars,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Coate Buche,1,3775,01,0,F,712,S
3776_01,Europa,0,TRAPPIST-1e,29.0,0,2.0,407.0,4509.0,1433.0,9.0,Sinon Gearitte,1,3776,01,1,C,134,S
3778_01,Earth,0,TRAPPIST-1e,48.0,0,0.0,21.0,0.0,0.0,786.0,Geneen Morrencis,1,3778,01,1,F,713,S
3781_01,Europa,0,TRAPPIST-1e,38.0,0,821.0,960.0,0.0,27.0,321.0,Sabit Spirfuent,0,3781,01,1,A,44,S
3783_01,Earth,0,55 Cancri e,51.0,0,183.0,0.0,1.0,0.0,1103.0,Hilly Wolffy,0,3783,01,1,F,780,P
3785_01,Earth,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,Viviay Hanner,0,3785,01,1,G,619,P
3786_01,Mars,0,TRAPPIST-1e,38.0,1,,0.0,1355.0,0.0,0.0,Fispot Birt,0,3786,01,0,E,252,S
3786_02,Mars,0,TRAPPIST-1e,42.0,0,913.0,4.0,1.0,1465.0,0.0,Quan Birt,0,3786,02,0,D,121,S
3787_02,Mars,0,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,Smals Prie,1,3787,02,0,F,716,S
3787_03,Mars,0,TRAPPIST-1e,,0,132.0,75.0,849.0,0.0,0.0,Guls Prie,1,3787,03,0,D,122,S
3789_01,Earth,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,Juane Popelazquez,1,3789,01,1,G,620,S
3790_01,,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Trick Meyersones,1,3790,01,1,G,620,P
3793_01,Earth,1,55 Cancri e,23.0,0,0.0,0.0,0.0,0.0,0.0,Troyra Moodsey,1,3793,01,1,G,622,S
3795_01,Europa,1,55 Cancri e,,0,0.0,0.0,0.0,0.0,0.0,Muonus Clinarfork,1,3795,01,1,C,136,S
3796_01,Europa,0,55 Cancri e,33.0,0,90.0,26830.0,0.0,27.0,703.0,Dhena Semageary,1,3796,01,1,B,121,P
3797_01,Europa,0,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,Kleeiak Couseced,0,3797,01,1,B,122,P
3798_01,Europa,1,TRAPPIST-1e,67.0,0,0.0,0.0,0.0,0.0,0.0,Castra Exibuctich,1,3798,01,1,E,253,S
3801_01,Earth,0,55 Cancri e,27.0,0,0.0,0.0,0.0,36.0,437.0,Mayne Leblanchez,0,3801,01,1,G,622,P
3803_01,Mars,0,TRAPPIST-1e,33.0,0,25.0,0.0,1376.0,604.0,0.0,Sts Welte,0,3803,01,1,F,782,P
3805_01,Earth,0,TRAPPIST-1e,36.0,0,357.0,0.0,114.0,0.0,0.0,Frandy Pacerty,0,3805,01,1,F,784,P
3807_01,Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Benew Barnolaney,1,3807,01,1,G,623,S
3810_01,Earth,0,TRAPPIST-1e,51.0,0,406.0,0.0,53.0,0.0,350.0,Tera Trankliney,0,3810,01,1,G,624,S
3811_01,Mars,1,TRAPPIST-1e,54.0,0,0.0,0.0,0.0,0.0,0.0,Fisps Frasp,1,3811,01,0,F,786,P
3811_02,Mars,0,TRAPPIST-1e,33.0,0,3361.0,0.0,13.0,15.0,0.0,Sters Frasp,0,3811,02,0,D,128,P
3812_01,Earth,0,TRAPPIST-1e,18.0,0,14.0,651.0,11.0,17.0,0.0,Sonnie Floways,0,3812,01,1,F,717,S
3814_01,Europa,1,TRAPPIST-1e,57.0,0,0.0,0.0,0.0,0.0,0.0,Etair Calazy,1,3814,01,1,D,129,P
3815_01,Earth,0,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,724.0,80.0,Tarah Patteraley,0,3815,01,1,F,787,P
3816_01,Earth,0,TRAPPIST-1e,24.0,0,58.0,0.0,4.0,789.0,54.0,Scotte Carterson,0,3816,01,1,E,225,P
3817_01,Mars,0,TRAPPIST-1e,20.0,0,984.0,1.0,921.0,0.0,0.0,Poselk Reste,0,3817,01,1,E,226,P
3820_01,Mars,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Unchal Ecre,1,3820,01,1,F,790,P
3821_01,Earth,0,PSO J318.5-22,,0,0.0,2.0,0.0,0.0,867.0,Violan Mcphernard,0,3821,01,1,,,
3822_01,Earth,0,PSO J318.5-22,41.0,0,0.0,122.0,0.0,104.0,486.0,Lyny Mcinton,0,3822,01,1,F,718,S
3823_01,Mars,0,TRAPPIST-1e,27.0,0,1192.0,0.0,0.0,0.0,0.0,Crisp Spore,1,3823,01,1,F,719,S
3830_01,Earth,0,55 Cancri e,34.0,0,71.0,0.0,242.0,393.0,0.0,Racey Powery,0,3830,01,1,G,627,S
3831_01,Mars,0,TRAPPIST-1e,73.0,0,799.0,0.0,190.0,68.0,0.0,Pikes Nan,0,3831,01,1,D,123,S
3835_01,Earth,0,PSO J318.5-22,63.0,0,1.0,897.0,0.0,0.0,8.0,Berna Tersony,0,3835,01,1,E,255,S
3836_01,Mars,0,TRAPPIST-1e,21.0,0,1060.0,0.0,91.0,0.0,0.0,,1,3836,01,1,F,723,S
3839_01,Mars,0,TRAPPIST-1e,23.0,0,418.0,4.0,627.0,0.0,0.0,Puffes Kine,0,3839,01,1,E,228,P
3841_01,Mars,0,TRAPPIST-1e,31.0,0,1049.0,31.0,227.0,2.0,0.0,Goldch Kashe,0,3841,01,1,F,793,P
3842_01,Earth,0,55 Cancri e,41.0,0,312.0,89.0,44.0,0.0,252.0,Lynnee Vinston,0,3842,01,1,F,794,P
3846_01,Earth,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,Tracia Hahnstonsen,1,3846,01,1,G,630,P
3847_01,Europa,0,TRAPPIST-1e,36.0,0,90.0,2050.0,0.0,15.0,1244.0,Gatrino Reshory,0,3847,01,1,C,126,P
3849_01,Earth,0,TRAPPIST-1e,27.0,0,0.0,253.0,0.0,79.0,421.0,Timmy Santry,0,3849,01,1,G,631,P
3850_01,Europa,0,55 Cancri e,24.0,0,38.0,257.0,0.0,54.0,4184.0,Keidhma Unteckery,0,3850,01,0,C,137,S
3850_02,Europa,1,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,Astula Unteckery,1,3850,02,0,C,137,S
3850_03,Europa,0,TRAPPIST-1e,25.0,0,0.0,6130.0,0.0,36.0,1.0,Achib Unteckery,1,3850,03,0,C,137,S
3850_04,Europa,1,55 Cancri e,39.0,0,0.0,0.0,0.0,0.0,0.0,Alchium Unteckery,1,3850,04,0,C,137,S
3850_05,Europa,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,Thallah Unteckery,1,3850,05,0,C,137,S
3850_06,Europa,0,TRAPPIST-1e,31.0,0,0.0,1565.0,0.0,97.0,1678.0,Sabiark Unteckery,1,3850,06,0,C,137,S
3850_07,Europa,1,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,Azharga Chuble,1,3850,07,0,C,137,S
3853_01,Earth,0,PSO J318.5-22,18.0,0,16.0,6.0,735.0,0.0,0.0,Jeane Herreras,1,3853,01,1,F,725,S
3854_01,Earth,1,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,Racey Carsoning,1,3854,01,1,G,632,P
3857_01,Europa,1,55 Cancri e,34.0,0,0.0,0.0,0.0,0.0,0.0,Eltard Dreamspric,1,3857,01,1,E,230,P
3862_01,Mars,1,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,Rohs Paie,1,3862,01,0,F,729,S
3862_03,Mars,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,,0,3862,03,0,E,256,S
