PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Deck,Cabin_num,Side
5688_01,Earth,0,TRAPPIST-1e,20.0,0,12.0,177.0,1110.0,0.0,0.0,Isaacy Newtontoss,1,F,1084,S
5689_01,Earth,0,TRAPPIST-1e,34.0,0,233.0,0.0,0.0,1054.0,156.0,Raceky Scotterkins,0,F,1180,P
5692_01,Mars,0,TRAPPIST-1e,23.0,0,821.0,0.0,863.0,664.0,0.0,Mele Madan,0,E,360,P
5693_01,Earth,0,TRAPPIST-1e,45.0,0,0.0,0.0,2332.0,84.0,0.0,Hellia Blacks,1,F,1087,S
5695_01,Earth,1,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,Brene Collinson,1,G,922,S
5696_01,Earth,1,PSO J318.5-22,33.0,0,0.0,0.0,0.0,0.0,0.0,Janney Mcgoway,1,G,911,P
5698_01,Earth,0,TRAPPIST-1e,14.0,0,0.0,0.0,325.0,247.0,305.0,Natha Mulley,0,F,1088,S
5698_02,Earth,0,TRAPPIST-1e,26.0,0,178.0,0.0,3.0,0.0,704.0,,1,G,923,S
5700_01,Earth,1,TRAPPIST-1e,47.0,0,0.0,0.0,0.0,0.0,0.0,Coreen Ricks,1,G,924,S
5704_01,Earth,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,Melara Callowery,1,G,913,P
5705_01,Earth,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,Letty Chanan,1,G,925,S
5706_01,Earth,0,TRAPPIST-1e,16.0,0,0.0,458.0,725.0,0.0,0.0,Norahe Kerrealds,1,F,1090,S
5706_02,Earth,0,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,Tricki Marshopper,1,G,926,S
5707_01,Earth,0,TRAPPIST-1e,15.0,0,0.0,0.0,973.0,29.0,0.0,Emmax Alvasquez,1,F,1091,S
5709_01,Europa,0,TRAPPIST-1e,33.0,0,0.0,4372.0,0.0,4103.0,0.0,Asellum Amblereld,1,C,215,S
5710_01,Earth,0,TRAPPIST-1e,61.0,0,0.0,166.0,1080.0,0.0,16.0,Jeanie Sterson,1,F,1092,S
5712_01,Europa,1,TRAPPIST-1e,61.0,0,0.0,0.0,0.0,0.0,0.0,Dabik Mostedry,1,E,371,S
5713_01,Earth,0,TRAPPIST-1e,42.0,0,0.0,29.0,317.0,434.0,45.0,Lawren Blangibson,1,G,915,P
5714_01,Earth,0,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,Katen Farleyatton,0,G,916,P
5714_02,Earth,0,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,Rayle Farleyatton,1,G,916,P
5714_03,Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Bobina Hamcmahon,1,G,916,P
5714_04,Earth,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Sanda Hamcmahon,1,G,916,P
5714_05,Earth,1,TRAPPIST-1e,,0,0.0,0.0,0.0,0.0,0.0,Robyna Hamcmahon,1,G,916,P
5716_01,Earth,0,PSO J318.5-22,29.0,0,0.0,173.0,0.0,0.0,1155.0,Gabrin Jimes,1,F,1093,S
5717_01,Earth,0,TRAPPIST-1e,59.0,0,0.0,664.0,0.0,144.0,141.0,Wardan Fowles,1,G,917,P
5718_01,Earth,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,Racyle Kaney,1,G,927,S
5719_01,Earth,0,TRAPPIST-1e,70.0,0,390.0,0.0,0.0,0.0,518.0,Ireen Tranciams,1,G,918,P
5719_02,Earth,1,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,Min Tranciams,0,G,918,P
5721_02,Europa,0,TRAPPIST-1e,58.0,0,0.0,1975.0,598.0,7.0,3726.0,Scellus Mostedry,0,B,219,S
5722_01,Earth,0,TRAPPIST-1e,44.0,0,69.0,0.0,17.0,176.0,2105.0,Joyces Ington,0,G,928,S
5723_01,Mars,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Quakes Puff,0,E,372,S
5724_01,Earth,1,PSO J318.5-22,20.0,0,0.0,0.0,0.0,0.0,0.0,Eduard Sweenez,1,G,919,P
5725_01,Earth,0,TRAPPIST-1e,24.0,0,156.0,0.0,364.0,489.0,383.0,Clindy Joycerton,1,F,1094,S
5726_01,Europa,1,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,Bottom Dindeng,1,B,192,P
5727_01,Earth,0,55 Cancri e,28.0,0,0.0,0.0,0.0,711.0,0.0,Kenny Santin,0,G,920,P
5728_01,Earth,0,TRAPPIST-1e,24.0,0,0.0,217.0,0.0,77.0,510.0,Jodia Wolferguson,0,F,1185,P
5729_01,Mars,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Honjay Merie,1,F,1186,P
5730_01,Earth,0,TRAPPIST-1e,25.0,0,2029.0,1.0,0.0,0.0,121.0,Karlen Moodman,0,F,1187,P
5732_01,Earth,0,TRAPPIST-1e,20.0,0,0.0,0.0,53.0,2.0,754.0,Brancy Ocherman,0,G,921,P
5733_01,Earth,0,55 Cancri e,34.0,0,0.0,1745.0,6.0,5.0,37.0,Billia Kerrealds,1,G,922,P
5733_02,Earth,0,,28.0,0,0.0,0.0,0.0,1191.0,109.0,Tricky Buckeelez,0,F,1188,P
5735_01,Earth,1,TRAPPIST-1e,,0,0.0,0.0,0.0,0.0,0.0,Myrace Peterstarks,1,E,362,P
5737_01,Europa,0,TRAPPIST-1e,39.0,0,0.0,11856.0,13.0,39.0,3.0,Mintard Inicont,1,C,216,S
5737_02,Europa,0,TRAPPIST-1e,35.0,0,0.0,7636.0,0.0,353.0,705.0,Lesaton Inicont,1,C,216,S
5738_01,Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Ritany Morelly,1,G,929,S
5739_01,Earth,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,Courta Cleminglas,1,G,930,S
5740_01,Europa,0,TRAPPIST-1e,42.0,0,0.0,16.0,0.0,144.0,7492.0,Minopus Cattle,0,A,52,P
5740_02,Europa,0,55 Cancri e,32.0,0,70.0,764.0,724.0,547.0,1297.0,Unukath Alaxed,0,A,52,P
5742_01,Earth,0,55 Cancri e,50.0,0,57.0,29.0,0.0,0.0,643.0,Ger Rigginsen,0,F,1096,S
5744_01,Earth,0,TRAPPIST-1e,23.0,0,0.0,37.0,859.0,9.0,1.0,Felice Hinglendez,1,G,931,S
5746_01,Earth,0,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,5381.0,139.0,Rica Vandan,0,G,932,S
5747_01,Earth,0,TRAPPIST-1e,29.0,0,715.0,47.0,0.0,0.0,0.0,Troya Hallahaney,0,F,1192,P
5748_01,Europa,0,TRAPPIST-1e,35.0,1,247.0,436.0,459.0,1.0,1984.0,Sterfik Gealloyalt,0,A,53,P
5750_01,Earth,0,TRAPPIST-1e,18.0,0,0.0,625.0,0.0,0.0,356.0,Herina Parklaney,0,E,363,P
5751_01,Earth,0,PSO J318.5-22,24.0,0,160.0,20.0,39.0,552.0,1.0,,0,G,924,P
5755_01,Earth,0,TRAPPIST-1e,23.0,0,88.0,0.0,586.0,0.0,0.0,Loreen Cardner,1,G,933,S
5756_01,Earth,0,TRAPPIST-1e,51.0,0,542.0,0.0,360.0,0.0,0.0,Card Dicksons,0,F,1194,P
5756_02,Earth,0,TRAPPIST-1e,42.0,0,439.0,0.0,0.0,0.0,254.0,Billia Briggston,0,F,1194,P
5756_03,Earth,0,PSO J318.5-22,19.0,0,5.0,0.0,0.0,716.0,0.0,Inerry Briggston,0,F,1194,P
5756_04,Earth,0,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,,0,F,1194,P
5756_05,Earth,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Fery Briggston,1,F,1194,P
5756_06,Earth,0,PSO J318.5-22,22.0,0,158.0,0.0,476.0,0.0,26.0,Karena Briggston,0,F,1194,P
5757_01,Earth,0,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,558.0,1.0,Dianya Salin,0,F,1195,P
5758_01,Earth,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,Heidie Mcguirez,1,G,934,S
5761_01,Europa,1,TRAPPIST-1e,55.0,0,0.0,0.0,0.0,0.0,0.0,Weino Icablebat,1,B,220,S
5763_02,Earth,0,TRAPPIST-1e,24.0,0,,0.0,0.0,838.0,193.0,Erick Alentonway,0,F,1099,S
5764_01,Earth,0,TRAPPIST-1e,25.0,0,0.0,0.0,1037.0,8.0,1.0,Shery Nolds,1,F,1100,S
5768_01,Europa,1,TRAPPIST-1e,54.0,0,0.0,0.0,0.0,0.0,0.0,Gatrino Cattle,1,B,193,P
5768_02,Europa,1,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0,Izarfik Cattle,1,B,193,P
5769_01,Europa,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,Menkard Oppont,1,B,194,P
5769_02,Europa,1,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,Muonon Oppont,1,B,194,P
5771_01,Earth,0,TRAPPIST-1e,47.0,0,0.0,868.0,0.0,4.0,0.0,Sanda Fielson,1,G,937,S
5773_01,Europa,1,55 Cancri e,61.0,0,0.0,0.0,0.0,0.0,0.0,Bosonan Sciatberit,1,C,217,S
5776_01,Earth,0,TRAPPIST-1e,21.0,0,0.0,128.0,209.0,4.0,383.0,Luise Saundez,0,F,1102,S
5777_01,Earth,0,PSO J318.5-22,46.0,0,559.0,25.0,0.0,22.0,765.0,Katen River,0,F,1199,P
5778_01,Earth,0,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,907.0,Verney Pernard,0,G,926,P
5779_01,Earth,0,TRAPPIST-1e,15.0,0,0.0,706.0,0.0,0.0,0.0,Glene Simsey,1,G,938,S
5780_01,Europa,0,TRAPPIST-1e,33.0,0,2233.0,6408.0,0.0,23.0,273.0,Genif Ousious,1,B,195,P
5780_02,Europa,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,Hallux Ousious,1,B,195,P
5780_03,Europa,1,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,Betenar Ousious,1,B,195,P
5781_01,Earth,0,55 Cancri e,21.0,0,0.0,0.0,0.0,1.0,594.0,Nichad Harley,0,F,1200,P
5783_01,Earth,0,55 Cancri e,43.0,0,0.0,1197.0,0.0,223.0,1.0,Alendy Scottuez,1,F,1201,P
5785_01,Earth,0,PSO J318.5-22,34.0,0,571.0,0.0,0.0,0.0,0.0,Dwin Mcgoway,0,F,1104,S
5788_01,Mars,0,TRAPPIST-1e,27.0,0,850.0,0.0,681.0,1.0,0.0,Ves Birte,1,F,1105,S
5790_01,Europa,0,TRAPPIST-1e,46.0,0,0.0,1068.0,945.0,2587.0,811.0,Markard Distured,0,C,218,S
5791_01,Earth,0,,46.0,0,183.0,7.0,637.0,182.0,5.0,Earlie Sancasey,1,G,941,S
5792_01,Europa,0,55 Cancri e,40.0,0,0.0,3338.0,0.0,6344.0,199.0,Eltares Subwor,0,B,196,P
5793_01,Europa,1,55 Cancri e,59.0,0,0.0,0.0,0.0,0.0,0.0,Dhenah Gloyanthy,1,E,375,S
5794_01,Europa,0,TRAPPIST-1e,45.0,0,0.0,1202.0,149.0,1472.0,3379.0,Winopus Shoeweely,0,D,182,P
5795_01,Earth,0,PSO J318.5-22,19.0,0,0.0,95.0,595.0,0.0,0.0,Evey Hodes,1,F,1106,S
5796_01,Mars,0,TRAPPIST-1e,32.0,0,6769.0,0.0,0.0,113.0,1.0,Grog Pre,0,F,1107,S
5800_01,Earth,0,,40.0,0,661.0,0.0,830.0,0.0,6.0,Belly Llobsoney,0,F,1203,P
5802_01,Mars,0,TRAPPIST-1e,44.0,0,815.0,219.0,22.0,0.0,0.0,Terry Killé,1,D,175,S
5804_01,Earth,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,Allyn Simpsonks,0,G,933,P
5806_01,Earth,0,TRAPPIST-1e,22.0,0,514.0,0.0,2.0,129.0,583.0,Philda Snowaney,0,F,1109,S
5808_02,Earth,0,TRAPPIST-1e,18.0,0,0.0,3.0,41.0,359.0,393.0,Ferry Josey,0,F,1204,P
5809_01,Earth,0,TRAPPIST-1e,22.0,0,104.0,511.0,254.0,425.0,4.0,Violan Clemondsey,0,F,1205,P
5809_02,Earth,0,TRAPPIST-1e,46.0,0,0.0,98.0,2077.0,0.0,0.0,Eilan Clemondsey,1,F,1205,P
5810_01,Earth,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,Valey Chapmaney,1,G,935,P
5810_02,,0,TRAPPIST-1e,31.0,0,0.0,1489.0,68.0,6.0,0.0,Annez Chapmaney,1,E,366,P
5811_01,Europa,0,55 Cancri e,36.0,0,1.0,4058.0,95.0,0.0,2109.0,Haldah Fulatorly,0,A,54,P
5811_02,Europa,0,55 Cancri e,46.0,0,35.0,3953.0,0.0,2108.0,0.0,Sadlam Fulatorly,1,A,54,P
5812_02,Earth,0,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,Garry Domington,1,G,943,S
5812_03,Earth,1,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,Evaned Domington,1,G,943,S
5812_04,Earth,1,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,Ireen Domington,1,G,943,S
5812_05,Earth,1,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,Dian Domington,1,G,943,S
5812_06,Earth,1,55 Cancri e,11.0,0,0.0,0.0,0.0,0.0,0.0,Karena Domington,1,G,943,S
5813_01,Earth,1,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,Coreee Hortis,1,G,936,P
5814_01,Mars,0,TRAPPIST-1e,17.0,0,513.0,0.0,669.0,0.0,0.0,Prabon Bine,0,D,176,S
5814_02,Mars,1,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,Fal Bine,1,D,176,S
5814_03,Mars,1,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,Scers Bine,1,D,176,S
5814_07,Mars,1,,39.0,0,0.0,0.0,0.0,0.0,0.0,Naffsh Bine,1,D,176,S
5816_01,Earth,0,TRAPPIST-1e,31.0,0,1.0,0.0,7.0,0.0,387.0,Armene Vines,1,G,937,P
5817_01,Mars,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,Alex Berle,1,F,1111,S
5818_01,Earth,0,,21.0,0,3553.0,5.0,0.0,0.0,2.0,Jeroy Mullericer,0,G,938,P
5819_01,Europa,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Alcorab Suptive,1,B,221,S
5821_01,Europa,0,55 Cancri e,44.0,0,0.0,496.0,99.0,317.0,5615.0,Dirfak Calazy,0,C,183,P
5822_01,Earth,1,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,Joandy Chapmaney,1,G,939,P
5823_01,Earth,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,Ronna Antoshipson,1,G,944,S
5824_01,Earth,1,55 Cancri e,20.0,0,0.0,0.0,0.0,0.0,0.0,Carry Contrevins,1,G,940,P
5826_01,,1,55 Cancri e,46.0,0,0.0,0.0,0.0,0.0,0.0,Arkaban Tertchty,1,E,367,P
5827_01,Earth,0,TRAPPIST-1e,53.0,0,0.0,68.0,0.0,920.0,4.0,Anthia Willangsey,1,G,945,S
5828_01,Earth,0,TRAPPIST-1e,21.0,0,621.0,0.0,0.0,0.0,0.0,Bethy Goldendrice,0,G,941,P
5829_01,Earth,0,TRAPPIST-1e,23.0,0,0.0,21.0,0.0,0.0,716.0,Jona Sancasey,0,F,1113,S
5831_01,Earth,0,55 Cancri e,9.0,0,0.0,0.0,0.0,0.0,0.0,Jacky Rosalanenn,0,,,
5834_01,Earth,0,,19.0,0,546.0,11.0,0.0,325.0,218.0,Sterry Brenney,0,F,1206,P
5835_01,Earth,1,PSO J318.5-22,52.0,0,0.0,0.0,0.0,0.0,0.0,Stendy Avidson,1,G,946,S
5836_01,Europa,1,55 Cancri e,31.0,0,0.0,0.0,0.0,0.0,0.0,Phah Irintious,1,B,222,S
5837_01,Earth,0,TRAPPIST-1e,62.0,0,761.0,15.0,0.0,0.0,0.0,Eleaha Maynardner,0,F,1114,S
5839_01,Europa,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,Ranopus Unloweedic,1,C,219,S
5840_01,Earth,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,Jerrye Potters,0,G,946,P
5842_01,Europa,1,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,Hekark Maging,1,C,220,S
5842_02,Europa,1,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,Zaurid Prefule,1,C,220,S
5843_01,Earth,1,TRAPPIST-1e,58.0,0,0.0,0.0,0.0,0.0,0.0,Hughy Hessey,1,G,947,S
5844_01,Earth,0,55 Cancri e,24.0,0,0.0,30.0,835.0,0.0,0.0,Lavey Spencervan,1,E,369,P
5846_01,Mars,0,TRAPPIST-1e,27.0,1,149.0,0.0,890.0,9.0,0.0,Morny Gerin,0,E,376,S
5847_01,Earth,0,TRAPPIST-1e,33.0,0,36.0,0.0,0.0,1415.0,0.0,Olly Trankliney,0,F,1115,S
5848_01,Earth,0,,28.0,0,229.0,761.0,0.0,0.0,6.0,Eriana Benney,1,E,377,S
5849_01,Earth,0,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,1104.0,Jilley Brightez,0,F,1208,P
5852_01,Earth,0,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,727.0,260.0,Stendy Byerry,0,E,370,P
5854_01,Earth,0,TRAPPIST-1e,36.0,0,0.0,75.0,106.0,0.0,1903.0,Molley Olshaffey,1,F,1117,S
5855_01,Earth,0,TRAPPIST-1e,64.0,0,0.0,623.0,1827.0,0.0,0.0,Hanna Horndley,1,F,1209,P
5856_01,Europa,1,55 Cancri e,,0,0.0,0.0,0.0,0.0,0.0,Graviph Wincer,1,B,199,P
5856_02,Europa,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,Alark Wincer,1,B,199,P
5857_01,Europa,0,TRAPPIST-1e,,0,0.0,2.0,64.0,139.0,3831.0,Caiamin Tinganking,0,E,378,S
5858_01,Earth,0,55 Cancri e,22.0,0,483.0,0.0,0.0,304.0,21.0,Wally Barberts,1,G,948,S
5859_01,Earth,0,,23.0,0,0.0,456.0,2624.0,912.0,8.0,Leene Griffince,1,E,371,P
5860_01,Mars,0,TRAPPIST-1e,40.0,0,7.0,0.0,6.0,1206.0,88.0,Hers Raste,0,F,1118,S
5860_02,Mars,1,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,Aps Raste,1,F,1118,S
5860_03,Mars,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Chex Raste,1,F,1118,S
5861_01,Earth,0,TRAPPIST-1e,27.0,0,0.0,1774.0,0.0,17.0,13.0,Melica Browlerson,1,G,949,S
5863_02,Earth,0,TRAPPIST-1e,17.0,0,0.0,566.0,18.0,318.0,0.0,Allene Loverthyo,0,F,1210,P
5867_01,Earth,0,TRAPPIST-1e,45.0,0,,0.0,0.0,1501.0,24.0,Noria Rocknight,0,F,1212,P
5868_01,Earth,0,TRAPPIST-1e,62.0,0,104.0,53.0,194.0,436.0,0.0,Yolace Blangibson,0,E,379,S
5869_01,Earth,1,55 Cancri e,14.0,0,0.0,0.0,0.0,0.0,0.0,Diandi Polliamposs,1,G,952,S
5871_01,Earth,0,55 Cancri e,24.0,0,0.0,1369.0,848.0,0.0,0.0,Anda Flemaney,1,F,1120,S
5874_01,Earth,1,PSO J318.5-22,51.0,0,0.0,0.0,0.0,0.0,0.0,Gory Simonsents,1,G,953,S
5875_01,Earth,0,TRAPPIST-1e,49.0,0,20.0,0.0,0.0,769.0,0.0,Toddie Nasquez,0,E,381,S
5876_02,Mars,1,55 Cancri e,35.0,0,0.0,0.0,0.0,0.0,0.0,Eloos Cone,1,F,1213,P
5876_03,Mars,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,Wal Cone,1,F,1213,P
5877_01,Earth,0,TRAPPIST-1e,17.0,0,0.0,0.0,1552.0,0.0,0.0,Tyle Carsoning,0,F,1121,S
5879_01,Mars,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Whark Cooki,1,F,1122,S
5880_01,Earth,1,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,Leneva Pooley,1,G,953,P
5882_01,Earth,0,TRAPPIST-1e,17.0,0,18.0,10.0,73.0,0.0,1049.0,Celis Morez,0,F,1214,P
5885_03,Earth,0,TRAPPIST-1e,29.0,0,0.0,2395.0,7.0,20.0,6.0,Glena Oneiles,1,F,1123,S
5885_04,Earth,0,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,888.0,0.0,Aliedy Oneiles,0,G,954,S
5885_06,Earth,0,TRAPPIST-1e,32.0,0,4518.0,914.0,0.0,93.0,0.0,Carold Oneiles,0,G,954,S
5885_07,Earth,0,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,1818.0,Ivanna Oneiles,0,G,954,S
5885_08,Earth,0,TRAPPIST-1e,25.0,0,0.0,0.0,892.0,0.0,0.0,Fayene Oneiles,1,G,954,S
5886_01,Mars,0,TRAPPIST-1e,24.0,0,10.0,49.0,0.0,1497.0,10.0,Swack Fate,0,F,1216,P
5887_01,Earth,0,PSO J318.5-22,50.0,0,781.0,2.0,0.0,61.0,0.0,Adrie Cochrisons,1,E,374,P
5888_01,Mars,0,55 Cancri e,27.0,0,1331.0,0.0,0.0,0.0,0.0,Yogal Blate,0,F,1218,P
5888_02,Mars,0,TRAPPIST-1e,35.0,0,750.0,0.0,0.0,0.0,1065.0,Wifel Blate,0,F,1218,P
5889_01,Earth,0,TRAPPIST-1e,48.0,0,0.0,0.0,790.0,2368.0,1292.0,Leony Perrerojass,0,G,954,P
5890_01,Earth,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,Ambert Woody,1,G,955,S
5891_01,Earth,1,PSO J318.5-22,19.0,0,0.0,0.0,0.0,0.0,0.0,Bony Steeletters,1,G,955,P
5897_01,Europa,0,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,,1,C,221,S
5898_01,Earth,1,55 Cancri e,41.0,0,0.0,0.0,0.0,0.0,0.0,Lolas Dickley,1,G,958,S
5900_01,Mars,1,TRAPPIST-1e,62.0,0,0.0,0.0,0.0,0.0,0.0,Forms Nutca,1,F,1220,P
5900_02,Mars,1,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,Fispot Nutca,1,F,1220,P
5900_03,Mars,1,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,Gonut Nutca,1,F,1220,P
5901_01,Earth,0,55 Cancri e,15.0,0,0.0,40.0,0.0,0.0,839.0,Kennie Castannison,0,F,1221,P
5902_01,Mars,0,PSO J318.5-22,34.0,0,162.0,0.0,690.0,28.0,0.0,Igrish Win,0,D,177,S
5903_01,Earth,0,TRAPPIST-1e,34.0,0,223.0,0.0,13.0,514.0,41.0,Vivia Doughan,0,E,376,P
5905_01,Earth,0,TRAPPIST-1e,23.0,0,16.0,687.0,1.0,1.0,0.0,Elindy Byerry,1,G,959,S
5906_01,Earth,0,,51.0,0,0.0,0.0,207.0,347.0,262.0,Dwin Santin,0,G,957,P
5907_01,Earth,1,PSO J318.5-22,63.0,0,0.0,0.0,0.0,0.0,0.0,Winia Jarvey,1,G,960,S
5909_01,Earth,0,55 Cancri e,19.0,0,0.0,716.0,0.0,0.0,0.0,Luisy Fryan,1,F,1127,S
5909_03,Earth,1,55 Cancri e,2.0,0,0.0,0.0,0.0,0.0,0.0,Holey Fryan,1,G,961,S
5912_01,Earth,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,Dianya Joycerton,1,G,963,S
5913_01,Europa,0,TRAPPIST-1e,36.0,0,0.0,6.0,0.0,1.0,1407.0,Beidus Peterive,0,D,185,P
5915_01,Earth,0,TRAPPIST-1e,32.0,0,0.0,0.0,39.0,0.0,749.0,Garion Mcneiley,0,E,382,S
5916_01,Earth,0,,19.0,0,2.0,3.0,450.0,204.0,0.0,Marky Meltonway,1,E,383,S
5919_01,Europa,0,55 Cancri e,26.0,0,0.0,2427.0,15.0,5.0,0.0,Phonons Heracker,1,A,55,P
5920_01,Earth,0,TRAPPIST-1e,33.0,0,48.0,94.0,756.0,308.0,0.0,Celina Buckeenez,0,F,1223,P
5921_01,Earth,1,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,0.0,0.0,Vandy Campson,1,G,959,P
5921_02,Earth,0,TRAPPIST-1e,22.0,0,0.0,0.0,859.0,62.0,0.0,Brance Campson,0,F,1224,P
5922_01,Earth,0,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,Elia Bairdyork,0,G,960,P
5923_01,Mars,1,55 Cancri e,30.0,0,0.0,0.0,0.0,0.0,0.0,Oafron Batte,1,F,1129,S
5924_01,Earth,0,TRAPPIST-1e,51.0,0,152.0,55.0,25.0,74.0,289.0,Nelley Brantuarez,0,F,1225,P
5925_01,Europa,0,TRAPPIST-1e,29.0,0,0.0,1644.0,0.0,0.0,3780.0,Anchird Rotter,0,B,226,S
5925_02,Europa,0,TRAPPIST-1e,16.0,0,0.0,2002.0,0.0,96.0,69.0,Medib Rotter,1,B,226,S
5925_03,Europa,0,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,241.0,4757.0,Tark Rotter,0,B,226,S
5927_01,Europa,0,55 Cancri e,24.0,0,0.0,2421.0,0.0,725.0,2300.0,Duhrak Sysilstict,0,B,201,P
5927_02,Europa,0,,23.0,0,0.0,109.0,0.0,4810.0,25.0,Naviton Sysilstict,0,B,201,P
5927_03,Europa,1,55 Cancri e,46.0,0,0.0,0.0,0.0,0.0,0.0,Kraban Sysilstict,1,B,201,P
5927_04,Europa,0,55 Cancri e,49.0,0,0.0,1264.0,0.0,5474.0,104.0,Alcoran Sysilstict,0,B,201,P
5927_05,Europa,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,Taurak Ballexy,1,B,201,P
5927_06,Europa,0,55 Cancri e,35.0,0,4.0,3857.0,324.0,899.0,375.0,Grastab Sysilstict,0,B,201,P
5927_07,Europa,0,55 Cancri e,43.0,0,0.0,1706.0,0.0,274.0,2056.0,Jihoton Ballexy,0,B,201,P
5928_01,Earth,0,TRAPPIST-1e,20.0,0,149.0,25.0,559.0,21.0,33.0,Becca Slates,1,E,377,P
5930_01,Europa,1,55 Cancri e,24.0,0,0.0,0.0,0.0,0.0,0.0,Muonea Geakerat,1,B,227,S
5930_03,Europa,1,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,Sarich Geakerat,1,B,227,S
5931_01,Europa,0,55 Cancri e,39.0,0,0.0,0.0,0.0,1854.0,171.0,Alcoran Clugeammy,0,A,56,P
5933_01,Mars,0,TRAPPIST-1e,34.0,0,1547.0,485.0,97.0,59.0,0.0,Terek Gerin,0,F,1131,S
5934_01,Earth,0,TRAPPIST-1e,29.0,0,89.0,1725.0,0.0,0.0,3.0,Joanry Mcfaddenson,1,G,962,P
